,r,t,fc
0,0.9000,40411.0,0.21
0,0.9000,40412.0,0.2
0,0.9000,40413.0,0.2
0,0.9000,40414.0,0.2
0,0.9000,40415.0,0.2
0,0.9000,40416.0,0.2
0,0.9000,40417.0,0.2
0,0.9000,40418.0,0.2
0,0.9000,40419.0,0.19
0,0.9000,40420.0,0.19
0,0.9000,40421.0,0.19
0,0.9000,40422.0,0.19
0,0.9000,40423.0,0.19
0,0.9000,40424.0,0.19
0,0.9000,40425.0,0.19
0,0.9000,40426.0,0.19
0,0.9000,40427.0,0.19
0,0.9000,40428.0,0.19
0,0.9000,40429.0,0.19
0,0.9000,40430.0,0.19
0,0.9000,40431.0,0.19
0,0.9000,40432.0,0.19
0,0.9000,40433.0,0.19
0,0.9000,40434.0,0.19
0,0.9000,40435.0,0.19
0,0.9000,40436.0,0.19
0,0.9000,40437.0,0.19
0,0.9000,40438.0,0.19
0,0.9000,40439.0,0.19
0,0.9000,40440.0,0.19
0,0.9000,40441.0,0.19
0,0.9000,40442.0,0.19
0,0.9000,40443.0,0.19
0,0.9000,40444.0,0.19
0,0.9000,40445.0,0.19
0,0.9000,40446.0,0.2
0,0.9000,40447.0,0.2
0,0.9000,40448.0,0.2
0,0.9000,40449.0,0.2
0,0.9000,40450.0,0.2
0,0.9000,40451.0,0.2
0,0.9000,40452.0,0.2
0,0.9000,40453.0,0.2
0,0.9000,40454.0,0.2
0,0.9000,40455.0,0.19
0,0.9000,40456.0,0.19
0,0.9000,40457.0,0.19
0,0.9000,40458.0,0.19
0,0.9000,40459.0,0.19
0,0.9000,40460.0,0.19
0,0.9000,40461.0,0.19
0,0.9000,40462.0,0.19
0,0.9000,40463.0,0.19
0,0.9000,40464.0,0.19
0,0.9000,40465.0,0.19
0,0.9000,40466.0,0.18
0,0.9000,40467.0,0.18
0,0.9000,40468.0,0.18
0,0.9000,40469.0,0.18
0,0.9000,40470.0,0.18
0,0.9000,40471.0,0.17
0,0.9000,40472.0,0.17
0,0.9000,40473.0,0.17
0,0.9000,40474.0,0.17
0,0.9000,40475.0,0.17
0,0.9000,40476.0,0.17
0,0.9000,40477.0,0.17
0,0.9000,40478.0,0.17
0,0.9000,40479.0,0.17
0,0.9000,40480.0,0.17
0,0.9000,40481.0,0.17
0,0.9000,40482.0,0.17
0,0.9000,40483.0,0.17
0,0.9000,40484.0,0.18
0,0.9000,40485.0,0.18
0,0.9000,40486.0,0.18
0,0.9000,40487.0,0.17
0,0.9000,40488.0,0.17
0,0.9000,40489.0,0.17
0,0.9000,40490.0,0.17
0,0.9000,40491.0,0.17
0,0.9000,40492.0,0.17
0,0.9000,40493.0,0.17
0,0.9000,40494.0,0.17
0,0.9000,40495.0,0.17
0,0.9000,40496.0,0.17
0,0.9000,40497.0,0.17
0,0.9000,40498.0,0.17
0,0.9000,40499.0,0.17
0,0.9000,40500.0,0.17
0,0.9000,40501.0,0.17
0,0.9000,40502.0,0.17
0,0.9000,40503.0,0.17
0,0.9000,40504.0,0.18
0,0.9000,40505.0,0.19
0,0.9000,40506.0,0.19
0,0.9000,40507.0,0.19
0,0.9000,40508.0,0.19
0,0.9000,40509.0,0.18
0,0.9000,40510.0,0.18
0,0.9000,40511.0,0.18
0,0.9000,40512.0,0.18
0,0.9000,40513.0,0.17
0,0.9000,40514.0,0.18
0,0.9000,40515.0,0.18
0,0.9000,40516.0,0.19
0,0.9000,40517.0,0.19
0,0.9000,40518.0,0.19
0,0.9000,40519.0,0.19
0,0.9000,40520.0,0.19
0,0.9000,40521.0,0.19
0,0.9000,40522.0,0.19
0,0.9000,40523.0,0.19
0,0.9000,40524.0,0.2
0,0.9000,40525.0,0.2
0,0.9000,40526.0,0.2
0,0.9000,40527.0,0.2
0,0.9000,40528.0,0.2
0,0.9000,40529.0,0.2
0,0.9000,40530.0,0.2
0,0.9000,40531.0,0.2
0,0.9000,40532.0,0.2
0,0.9000,40533.0,0.2
0,0.9000,40534.0,0.21
0,0.9000,40535.0,0.21
0,0.9000,40536.0,0.2
0,0.9000,40537.0,0.2
0,0.9000,40538.0,0.2
0,0.9000,40539.0,0.2
0,0.9000,40540.0,0.2
0,0.9000,40541.0,0.2
0,0.9000,40542.0,0.2
0,0.9000,40543.0,0.2
0,0.9000,40544.0,0.2
0,0.9000,40545.0,0.2
0,0.9000,40546.0,0.2
0,0.9000,40547.0,0.2
0,0.9000,40548.0,0.2
0,0.9000,40549.0,0.2
0,0.9000,40550.0,0.21
0,0.9000,40551.0,0.21
0,0.9000,40552.0,0.21
0,0.9000,40553.0,0.21
0,0.9000,40554.0,0.2
0,0.9000,40555.0,0.2
0,0.9000,40556.0,0.21
0,0.9000,40557.0,0.21
0,0.9000,40558.0,0.21
0,0.9000,40559.0,0.21
0,0.9000,40560.0,0.21
0,0.9000,40561.0,0.2
0,0.9000,40562.0,0.2
0,0.9000,40563.0,0.2
0,0.9000,40564.0,0.2
0,0.9000,40565.0,0.2
0,0.9000,40566.0,0.2
0,0.9000,40567.0,0.2
0,0.9000,40568.0,0.2
0,0.9000,40569.0,0.2
0,0.9000,40570.0,0.2
0,0.9000,40571.0,0.2
0,0.9000,40572.0,0.2
0,0.9000,40573.0,0.21
0,0.9000,40574.0,0.21
0,0.9000,40575.0,0.21
0,0.9000,40576.0,0.22
0,0.9000,40577.0,0.22
0,0.9000,40578.0,0.22
0,0.9000,40579.0,0.22
0,0.9000,40580.0,0.22
0,0.9000,40581.0,0.22
0,0.9000,40582.0,0.22
0,0.9000,40583.0,0.23
0,0.9000,40584.0,0.23
0,0.9000,40585.0,0.23
0,0.9000,40586.0,0.23
0,0.9000,40587.0,0.23
0,0.9000,40588.0,0.23
0,0.9000,40589.0,0.23
0,0.9000,40590.0,0.23
0,0.9000,40591.0,0.23
0,0.9000,40592.0,0.23
0,0.9000,40593.0,0.24
0,0.9000,40594.0,0.23
0,0.9000,40595.0,0.23
0,0.9000,40596.0,0.23
0,0.9000,40597.0,0.23
0,0.9000,40598.0,0.23
0,0.9000,40599.0,0.23
0,0.9000,40600.0,0.24
0,0.9000,40601.0,0.24
0,0.9000,40602.0,0.24
0,0.9000,40603.0,0.24
0,0.9000,40604.0,0.24
0,0.9000,40605.0,0.23
0,0.9000,40606.0,0.23
0,0.9000,40607.0,0.23
0,0.9000,40608.0,0.23
0,0.9000,40609.0,0.23
0,0.9000,40610.0,0.23
0,0.9000,40611.0,0.23
0,0.9000,40612.0,0.23
0,0.9000,40613.0,0.23
0,0.9000,40614.0,0.24
0,0.9000,40615.0,0.25
0,0.9000,40616.0,0.25
0,0.9000,40617.0,0.25
0,0.9000,40618.0,0.24
0,0.9000,40619.0,0.24
0,0.9000,40620.0,0.24
0,0.9000,40621.0,0.24
0,0.9000,40622.0,0.24
0,0.9000,40623.0,0.24
0,0.9000,40624.0,0.24
0,0.9000,40625.0,0.24
0,0.9000,40626.0,0.24
0,0.9000,40627.0,0.24
0,0.9000,40628.0,0.24
0,0.9000,40629.0,0.24
0,0.9000,40630.0,0.24
0,0.9000,40631.0,0.24
0,0.9000,40632.0,0.24
0,0.9000,40633.0,0.23
0,0.9000,40634.0,0.23
0,0.9000,40635.0,0.23
0,0.9000,40636.0,0.22
0,0.9000,40637.0,0.22
0,0.9000,40638.0,0.22
0,0.9000,40639.0,0.22
0,0.9000,40640.0,0.22
0,0.9000,40641.0,0.22
0,0.9000,40642.0,0.22
0,0.9000,40643.0,0.22
0,0.9000,40644.0,0.22
0,0.9000,40645.0,0.21
0,0.9000,40646.0,0.21
0,0.9000,40647.0,0.21
0,0.9000,40648.0,0.2
0,0.9000,40649.0,0.2
0,0.9000,40650.0,0.2
0,0.9000,40651.0,0.2
0,0.9000,40652.0,0.2
0,0.9000,40653.0,0.19
0,0.9000,40654.0,0.19
0,0.9000,40655.0,0.19
0,0.9000,40656.0,0.18
0,0.9000,40657.0,0.18
0,0.9000,40658.0,0.18
0,0.9000,40659.0,0.18
0,0.9000,40660.0,0.18
0,0.9000,40661.0,0.18
0,0.9000,40662.0,0.18
0,0.9000,40663.0,0.18
0,0.9000,40664.0,0.18
0,0.9000,40665.0,0.18
0,0.9000,40666.0,0.18
0,0.9000,40667.0,0.18
0,0.9000,40668.0,0.18
0,0.9000,40669.0,0.18
0,0.9000,40670.0,0.19
0,0.9000,40671.0,0.18
0,0.9000,40672.0,0.17
0,0.9000,40673.0,0.18
0,0.9000,40674.0,0.18
0,0.9000,40675.0,0.18
0,0.9000,40676.0,0.18
0,0.9000,40677.0,0.18
0,0.9000,40678.0,0.18
0,0.9000,40679.0,0.19
0,0.9000,40680.0,0.19
0,0.9000,40681.0,0.19
0,0.9000,40682.0,0.18
0,0.9000,40683.0,0.18
0,0.9000,40684.0,0.18
0,0.9000,40685.0,0.18
0,0.9000,40686.0,0.18
0,0.9000,40687.0,0.18
0,0.9000,40688.0,0.18
0,0.9000,40689.0,0.18
0,0.9000,40690.0,0.18
0,0.9000,40691.0,0.18
0,0.9000,40692.0,0.18
0,0.9000,40693.0,0.18
0,0.9000,40694.0,0.17
0,0.9000,40695.0,0.17
0,0.9000,40696.0,0.17
0,0.9000,40697.0,0.17
0,0.9000,40698.0,0.17
0,0.9000,40699.0,0.17
0,0.9000,40700.0,0.18
0,0.9000,40701.0,0.19
0,0.9000,40702.0,0.19
0,0.9000,40703.0,0.19
0,0.9000,40704.0,0.19
0,0.9000,40705.0,0.19
0,0.9000,40706.0,0.2
0,0.9000,40707.0,0.19
0,0.9000,40708.0,0.19
0,0.9000,40709.0,0.18
0,0.9000,40710.0,0.18
0,0.9000,40711.0,0.18
0,0.9000,40712.0,0.18
0,0.9000,40713.0,0.18
0,0.9000,40714.0,0.18
0,0.9000,40715.0,0.18
0,0.9000,40716.0,0.18
0,0.9000,40717.0,0.18
0,0.9000,40718.0,0.18
0,0.9000,40719.0,0.18
0,0.9000,40720.0,0.19
0,0.9000,40721.0,0.19
0,0.9000,40722.0,0.19
0,0.9000,40723.0,0.19
0,0.9000,40724.0,0.2
0,0.9000,40725.0,0.2
0,0.9000,40726.0,0.2
0,0.9000,40727.0,0.2
0,0.9000,40728.0,0.2
0,0.9000,40729.0,0.2
0,0.9000,40730.0,0.19
0,0.9000,40731.0,0.19
0,0.9000,40732.0,0.19
0,0.9000,40733.0,0.19
0,0.9000,40734.0,0.19
0,0.9000,40735.0,0.19
0,0.9000,40736.0,0.19
0,0.9000,40737.0,0.18
0,0.9000,40738.0,0.18
0,0.9000,40739.0,0.18
0,0.9000,40740.0,0.18
0,0.9000,40741.0,0.18
0,0.9000,40742.0,0.18
0,0.9000,40743.0,0.18
0,0.9000,40744.0,0.18
0,0.9000,40745.0,0.17
0,0.9000,40746.0,0.17
0,0.9000,40747.0,0.17
0,0.9000,40748.0,0.17
0,0.9000,40749.0,0.18
0,0.9000,40750.0,0.18
0,0.9000,40751.0,0.18
0,0.9000,40752.0,0.17
0,0.9000,40753.0,0.17
0,0.9000,40754.0,0.17
0,0.9000,40755.0,0.17
0,0.9000,40756.0,0.18
0,0.9000,40757.0,0.18
0,0.9000,40758.0,0.18
0,0.9000,40759.0,0.18
0,0.9000,40760.0,0.18
0,0.9000,40761.0,0.18
0,0.9000,40762.0,0.18
0,0.9000,40763.0,0.17
0,0.9000,40764.0,0.17
0,0.9000,40765.0,0.18
0,0.9000,40766.0,0.17
0,0.9000,40767.0,0.17
0,0.9000,40768.0,0.17
0,0.9000,40769.0,0.17
0,0.9000,40770.0,0.17
0,0.9000,40771.0,0.17
0,0.9000,40772.0,0.17
0,0.9000,40773.0,0.17
0,0.9000,40774.0,0.17
0,0.9000,40775.0,0.16
0,0.9000,40776.0,0.16
0,0.9000,40777.0,0.16
0,0.9000,40778.0,0.16
0,0.9000,40779.0,0.16
0,0.9000,40780.0,0.16
0,0.9000,40781.0,0.16
0,0.9000,40782.0,0.16
0,0.9000,40783.0,0.16
0,0.9000,40784.0,0.15
0,0.9000,40785.0,0.15
0,0.9000,40786.0,0.15
0,0.9000,40787.0,0.15
0,0.9000,40788.0,0.14
0,0.9000,40789.0,0.14
0,0.9000,40790.0,0.14
0,0.9000,40791.0,0.15
0,0.9000,40792.0,0.15
0,0.9000,40793.0,0.15
0,0.9000,40794.0,0.15
0,0.9000,40795.0,0.15
0,0.9000,40796.0,0.15
0,0.9000,40797.0,0.15
0,0.9000,40798.0,0.16
0,0.9000,40799.0,0.15
0,0.9000,40800.0,0.14
0,0.9000,40801.0,0.14
0,0.9000,40802.0,0.14
0,0.9000,40803.0,0.14
0,0.9000,40804.0,0.14
0,0.9000,40805.0,0.14
0,0.9000,40806.0,0.14
0,0.9000,40807.0,0.15
0,0.9000,40808.0,0.15
0,0.9000,40809.0,0.15
0,0.9000,40810.0,0.15
0,0.9000,40811.0,0.15
0,0.9000,40812.0,0.15
0,0.9000,40813.0,0.15
0,0.9000,40814.0,0.15
0,0.9000,40815.0,0.14
0,0.9000,40816.0,0.14
0,0.9000,40817.0,0.14
0,0.9000,40818.0,0.13
0,0.9000,40819.0,0.13
0,0.9000,40820.0,0.13
0,0.9000,40821.0,0.13
0,0.9000,40822.0,0.13
0,0.9000,40823.0,0.13
0,0.9000,40824.0,0.13
0,0.9000,40825.0,0.13
0,0.9000,40826.0,0.13
0,0.9000,40827.0,0.13
0,0.9000,40828.0,0.13
0,0.9000,40829.0,0.13
0,0.9000,40830.0,0.13
0,0.9000,40831.0,0.13
0,0.9000,40832.0,0.13
0,0.9000,40833.0,0.14
0,0.9000,40834.0,0.14
0,0.9000,40835.0,0.14
0,0.9000,40836.0,0.14
0,0.9000,40837.0,0.14
0,0.9000,40838.0,0.14
0,0.9000,40839.0,0.14
0,0.9000,40840.0,0.14
0,0.9000,40841.0,0.14
0,0.9000,40842.0,0.15
0,0.9000,40843.0,0.16
0,0.9000,40844.0,0.16
0,0.9000,40845.0,0.16
0,0.9000,40846.0,0.16
0,0.9000,40847.0,0.16
0,0.9000,40848.0,0.16
0,0.9000,40849.0,0.16
0,0.9000,40850.0,0.15
0,0.9000,40851.0,0.15
0,0.9000,40852.0,0.15
0,0.9000,40853.0,0.15
0,0.9000,40854.0,0.15
0,0.9000,40855.0,0.15
0,0.9000,40856.0,0.15
0,0.9000,40857.0,0.15
0,0.9000,40858.0,0.16
0,0.9000,40859.0,0.16
0,0.9000,40860.0,0.16
0,0.9000,40861.0,0.16
0,0.9000,40862.0,0.17
0,0.9000,40863.0,0.18
0,0.9000,40864.0,0.19
0,0.9000,40865.0,0.18
0,0.9000,40866.0,0.18
0,0.9000,40867.0,0.18
0,0.9000,40868.0,0.17
0,0.9000,40869.0,0.17
0,0.9000,40870.0,0.17
0,0.9000,40871.0,0.16
0,0.9000,40872.0,0.16
0,0.9000,40873.0,0.16
0,0.9000,40874.0,0.16
0,0.9000,40875.0,0.16
0,0.9000,40876.0,0.16
0,0.9000,40877.0,0.16
0,0.9000,40878.0,0.16
0,0.9000,40879.0,0.16
0,0.9000,40880.0,0.16
0,0.9000,40881.0,0.16
0,0.9000,40882.0,0.16
0,0.9000,40883.0,0.16
0,0.9000,40884.0,0.16
0,0.9000,40885.0,0.16
0,0.9000,40886.0,0.17
0,0.9000,40887.0,0.17
0,0.9000,40888.0,0.17
0,0.9000,40889.0,0.17
0,0.9000,40890.0,0.17
0,0.9000,40891.0,0.17
0,0.9000,40892.0,0.17
0,0.9000,40893.0,0.17
0,0.9000,40894.0,0.17
0,0.9000,40895.0,0.17
0,0.9000,40896.0,0.17
0,0.9000,40897.0,0.17
0,0.9000,40898.0,0.17
0,0.9000,40899.0,0.17
0,0.9000,40900.0,0.17
0,0.9000,40901.0,0.17
0,0.9000,40902.0,0.17
0,0.9000,40903.0,0.17
0,0.9000,40904.0,0.17
0,0.9000,40905.0,0.17
0,0.9000,40906.0,0.17
0,0.9000,40907.0,0.17
0,0.9000,40908.0,0.16
0,0.9000,40909.0,0.16
0,0.9000,40910.0,0.15
0,0.9000,40911.0,0.15
0,0.9000,40912.0,0.15
0,0.9000,40913.0,0.15
0,0.9000,40914.0,0.16
0,0.9000,40915.0,0.17
0,0.9000,40916.0,0.17
0,0.9000,40917.0,0.16
0,0.9000,40918.0,0.16
0,0.9000,40919.0,0.16
0,0.9000,40920.0,0.16
0,0.9000,40921.0,0.16
0,0.9000,40922.0,0.16
0,0.9000,40923.0,0.16
0,0.9000,40924.0,0.16
0,0.9000,40925.0,0.16
0,0.9000,40926.0,0.16
0,0.9000,40927.0,0.15
0,0.9000,40928.0,0.15
0,0.9000,40929.0,0.15
0,0.9000,40930.0,0.15
0,0.9000,40931.0,0.15
0,0.9000,40932.0,0.15
0,0.9000,40933.0,0.16
0,0.9000,40934.0,0.16
0,0.9000,40935.0,0.16
0,0.9000,40936.0,0.16
0,0.9000,40937.0,0.16
0,0.9000,40938.0,0.16
0,0.9000,40939.0,0.15
0,0.9000,40940.0,0.15
0,0.9000,40941.0,0.15
0,0.9000,40942.0,0.15
0,0.9000,40943.0,0.15
0,0.9000,40944.0,0.15
0,0.9000,40945.0,0.15
0,0.9000,40946.0,0.14
0,0.9000,40947.0,0.14
0,0.9000,40948.0,0.14
0,0.9000,40949.0,0.14
0,0.9000,40950.0,0.14
0,0.9000,40951.0,0.14
0,0.9000,40952.0,0.14
0,0.9000,40953.0,0.14
0,0.9000,40954.0,0.14
0,0.9000,40955.0,0.14
0,0.9000,40956.0,0.14
0,0.9000,40957.0,0.14
0,0.9000,40958.0,0.13
0,0.9000,40959.0,0.13
0,0.9000,40960.0,0.13
0,0.9000,40961.0,0.13
0,0.9000,40962.0,0.13
0,0.9000,40963.0,0.13
0,0.9000,40964.0,0.13
0,0.9000,40965.0,0.13
0,0.9000,40966.0,0.13
0,0.9000,40967.0,0.13
0,0.9000,40968.0,0.13
0,0.9000,40969.0,0.13
0,0.9000,40970.0,0.13
0,0.9000,40971.0,0.13
0,0.9000,40972.0,0.13
0,0.9000,40973.0,0.13
0,0.9000,40974.0,0.13
0,0.9000,40975.0,0.13
0,0.9000,40976.0,0.13
0,0.9000,40977.0,0.13
0,0.9000,40978.0,0.13
0,0.9000,40979.0,0.13
0,0.9000,40980.0,0.13
0,0.9000,40981.0,0.13
0,0.9000,40982.0,0.13
0,0.9000,40983.0,0.13
0,0.9000,40984.0,0.14
0,0.9000,40985.0,0.14
0,0.9000,40986.0,0.14
0,0.9000,40987.0,0.14
0,0.9000,40988.0,0.14
0,0.9000,40989.0,0.14
0,0.9000,40990.0,0.13
0,0.9000,40991.0,0.13
0,0.9000,40992.0,0.13
0,0.9000,40993.0,0.13
0,0.9000,40994.0,0.13
0,0.9000,40995.0,0.13
0,0.9000,40996.0,0.13
0,0.9000,40997.0,0.13
0,0.9000,40998.0,0.13
0,0.9000,40999.0,0.13
0,0.9000,41000.0,0.12
0,0.9000,41001.0,0.12
0,0.9000,41002.0,0.12
0,0.9000,41003.0,0.12
0,0.9000,41004.0,0.12
0,0.9000,41005.0,0.12
0,0.9000,41006.0,0.11
0,0.9000,41007.0,0.11
0,0.9000,41008.0,0.11
0,0.9000,41009.0,0.11
0,0.9000,41010.0,0.11
0,0.9000,41011.0,0.11
0,0.9000,41012.0,0.11
0,0.9000,41013.0,0.11
0,0.9000,41014.0,0.11
0,0.9000,41015.0,0.11
0,0.9000,41016.0,0.11
0,0.9000,41017.0,0.11
0,0.9000,41018.0,0.11
0,0.9000,41019.0,0.11
0,0.9000,41020.0,0.11
0,0.9000,41021.0,0.11
0,0.9000,41022.0,0.11
0,0.9000,41023.0,0.11
0,0.9000,41024.0,0.11
0,0.9000,41025.0,0.11
0,0.9000,41026.0,0.11
0,0.9000,41027.0,0.11
0,0.9000,41028.0,0.11
0,0.9000,41029.0,0.11
0,0.9000,41030.0,0.11
0,0.9000,41031.0,0.11
0,0.9000,41032.0,0.11
0,0.9000,41033.0,0.11
0,0.9000,41034.0,0.11
0,0.9000,41035.0,0.11
0,0.9000,41036.0,0.11
0,0.9000,41037.0,0.11
0,0.9000,41038.0,0.11
0,0.9000,41039.0,0.11
0,0.9000,41040.0,0.11
0,0.9000,41041.0,0.11
0,0.9000,41042.0,0.11
0,0.9000,41043.0,0.11
0,0.9000,41044.0,0.11
0,0.9000,41045.0,0.11
0,0.9000,41046.0,0.11
0,0.9000,41047.0,0.11
0,0.9000,41048.0,0.11
0,0.9000,41049.0,0.12
0,0.9000,41050.0,0.11
0,0.9000,41051.0,0.12
0,0.9000,41052.0,0.13
0,0.9000,41053.0,0.12
0,0.9000,41054.0,0.12
0,0.9000,41055.0,0.12
0,0.9000,41056.0,0.12
0,0.9000,41057.0,0.12
0,0.9000,41058.0,0.12
0,0.9000,41059.0,0.12
0,0.9000,41060.0,0.12
0,0.9000,41061.0,0.12
0,0.9000,41062.0,0.12
0,0.9000,41063.0,0.12
0,0.9000,41064.0,0.12
0,0.9000,41065.0,0.12
0,0.9000,41066.0,0.12
0,0.9000,41067.0,0.12
0,0.9000,41068.0,0.12
0,0.9000,41069.0,0.12
0,0.9000,41070.0,0.12
0,0.9000,41071.0,0.12
0,0.9000,41072.0,0.12
0,0.9000,41073.0,0.12
0,0.9000,41074.0,0.12
0,0.9000,41075.0,0.12
0,0.9000,41076.0,0.12
0,0.9000,41077.0,0.12
0,0.9000,41078.0,0.12
0,0.9000,41079.0,0.12
0,0.9000,41080.0,0.12
0,0.9000,41081.0,0.12
0,0.9000,41082.0,0.12
0,0.9000,41083.0,0.12
0,0.9000,41084.0,0.12
0,0.9000,41085.0,0.12
0,0.9000,41086.0,0.12
0,0.9000,41087.0,0.12
0,0.9000,41088.0,0.12
0,0.9000,41089.0,0.12
0,0.9000,41090.0,0.12
0,0.9000,41091.0,0.12
0,0.9000,41092.0,0.13
0,0.9000,41093.0,0.13
0,0.9000,41094.0,0.13
0,0.9000,41095.0,0.13
0,0.9000,41096.0,0.13
0,0.9000,41097.0,0.13
0,0.9000,41098.0,0.13
0,0.9000,41099.0,0.14
0,0.9000,41100.0,0.14
0,0.9000,41101.0,0.14
0,0.9000,41102.0,0.14
0,0.9000,41103.0,0.14
0,0.9000,41104.0,0.14
0,0.9000,41105.0,0.14
0,0.9000,41106.0,0.14
0,0.9000,41107.0,0.13
0,0.9000,41108.0,0.13
0,0.9000,41109.0,0.12
0,0.9000,41110.0,0.12
0,0.9000,41111.0,0.12
0,0.9000,41112.0,0.12
0,0.9000,41113.0,0.12
0,0.9000,41114.0,0.13
0,0.9000,41115.0,0.13
0,0.9000,41116.0,0.13
0,0.9000,41117.0,0.14
0,0.9000,41118.0,0.14
0,0.9000,41119.0,0.14
0,0.9000,41120.0,0.14
0,0.9000,41121.0,0.14
0,0.9000,41122.0,0.14
0,0.9000,41123.0,0.14
0,0.9000,41124.0,0.14
0,0.9000,41125.0,0.14
0,0.9000,41126.0,0.14
0,0.9000,41127.0,0.14
0,0.9000,41128.0,0.14
0,0.9000,41129.0,0.14
0,0.9000,41130.0,0.14
0,0.9000,41131.0,0.13
0,0.9000,41132.0,0.13
0,0.9000,41133.0,0.13
0,0.9000,41134.0,0.13
0,0.9000,41135.0,0.13
0,0.9000,41136.0,0.13
0,0.9000,41137.0,0.13
0,0.9000,41138.0,0.13
0,0.9000,41139.0,0.13
0,0.9000,41140.0,0.13
0,0.9000,41141.0,0.13
0,0.9000,41142.0,0.13
0,0.9000,41143.0,0.13
0,0.9000,41144.0,0.13
0,0.9000,41145.0,0.13
0,0.9000,41146.0,0.13
0,0.9000,41147.0,0.13
0,0.9000,41148.0,0.13
0,0.9000,41149.0,0.13
0,0.9000,41150.0,0.13
0,0.9000,41151.0,0.13
0,0.9000,41152.0,0.13
0,0.9000,41153.0,0.13
0,0.9000,41154.0,0.13
0,0.9000,41155.0,0.13
0,0.9000,41156.0,0.13
0,0.9000,41157.0,0.13
0,0.9000,41158.0,0.13
0,0.9000,41159.0,0.13
0,0.9000,41160.0,0.13
0,0.9000,41161.0,0.13
0,0.9000,41162.0,0.13
0,0.9000,41163.0,0.13
0,0.9000,41164.0,0.13
0,0.9000,41165.0,0.13
0,0.9000,41166.0,0.13
0,0.9000,41167.0,0.13
0,0.9000,41168.0,0.13
0,0.9000,41169.0,0.13
0,0.9000,41170.0,0.14
0,0.9000,41171.0,0.14
0,0.9000,41172.0,0.14
0,0.9000,41173.0,0.14
0,0.9000,41174.0,0.14
0,0.9000,41175.0,0.14
0,0.9000,41176.0,0.14
0,0.9000,41177.0,0.14
0,0.9000,41178.0,0.13
0,0.9000,41179.0,0.13
0,0.9000,41180.0,0.13
0,0.9000,41181.0,0.13
0,0.9000,41182.0,0.13
0,0.9000,41183.0,0.14
0,0.9000,41184.0,0.14
0,0.9000,41185.0,0.14
0,0.9000,41186.0,0.14
0,0.9000,41187.0,0.14
0,0.9000,41188.0,0.14
0,0.9000,41189.0,0.14
0,0.9000,41190.0,0.13
0,0.9000,41191.0,0.13
0,0.9000,41192.0,0.14
0,0.9000,41193.0,0.14
0,0.9000,41194.0,0.14
0,0.9000,41195.0,0.14
0,0.9000,41196.0,0.14
0,0.9000,41197.0,0.14
0,0.9000,41198.0,0.14
0,0.9000,41199.0,0.13
0,0.9000,41200.0,0.13
0,0.9000,41201.0,0.13
0,0.9000,41202.0,0.13
0,0.9000,41203.0,0.13
0,0.9000,41204.0,0.13
0,0.9000,41205.0,0.13
0,0.9000,41206.0,0.12
0,0.9000,41207.0,0.12
0,0.9000,41208.0,0.12
0,0.9000,41209.0,0.12
0,0.9000,41210.0,0.12
0,0.9000,41211.0,0.12
0,0.9000,41212.0,0.12
0,0.9000,41213.0,0.12
0,0.9000,41214.0,0.12
0,0.9000,41215.0,0.12
0,0.9000,41216.0,0.12
0,0.9000,41217.0,0.12
0,0.9000,41218.0,0.12
0,0.9000,41219.0,0.12
0,0.9000,41220.0,0.13
0,0.9000,41221.0,0.13
0,0.9000,41222.0,0.14
0,0.9000,41223.0,0.14
0,0.9000,41224.0,0.14
0,0.9000,41225.0,0.14
0,0.9000,41226.0,0.14
0,0.9000,41227.0,0.14
0,0.9000,41228.0,0.14
0,0.9000,41229.0,0.14
0,0.9000,41230.0,0.14
0,0.9000,41231.0,0.14
0,0.9000,41232.0,0.14
0,0.9000,41233.0,0.14
0,0.9000,41234.0,0.14
0,0.9000,41235.0,0.14
0,0.9000,41236.0,0.14
0,0.9000,41237.0,0.14
0,0.9000,41238.0,0.14
0,0.9000,41239.0,0.13
0,0.9000,41240.0,0.13
0,0.9000,41241.0,0.12
0,0.9000,41242.0,0.12
0,0.9000,41243.0,0.12
0,0.9000,41244.0,0.12
0,0.9000,41245.0,0.12
0,0.9000,41246.0,0.12
0,0.9000,41247.0,0.12
0,0.9000,41248.0,0.12
0,0.9000,41249.0,0.12
0,0.9000,41250.0,0.12
0,0.9000,41251.0,0.12
0,0.9000,41252.0,0.12
0,0.9000,41253.0,0.12
0,0.9000,41254.0,0.12
0,0.9000,41255.0,0.12
0,0.9000,41256.0,0.12
0,0.9000,41257.0,0.12
0,0.9000,41258.0,0.12
0,0.9000,41259.0,0.12
0,0.9000,41260.0,0.12
0,0.9000,41261.0,0.12
0,0.9000,41262.0,0.12
0,0.9000,41263.0,0.12
0,0.9000,41264.0,0.12
0,0.9000,41265.0,0.12
0,0.9000,41266.0,0.12
0,0.9000,41267.0,0.12
0,0.9000,41268.0,0.11
0,0.9000,41269.0,0.11
0,0.9000,41270.0,0.11
0,0.9000,41271.0,0.11
0,0.9000,41272.0,0.11
0,0.9000,41273.0,0.11
0,0.9000,41274.0,0.11
0,0.9000,41275.0,0.11
0,0.9000,41276.0,0.11
0,0.9000,41277.0,0.11
0,0.9000,41278.0,0.11
0,0.9000,41279.0,0.1
0,0.9000,41280.0,0.1
0,0.9000,41281.0,0.1
0,0.9000,41282.0,0.1
0,0.9000,41283.0,0.1
0,0.9000,41284.0,0.09
